SPDP;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank
SP;灼熱Beach Side Bunny;difficult;Lv;995500;AAA;GFC;744;EX
SP;灼熱Beach Side Bunny;expert;Lv;982400;AA+;FC;924;9
SP;灼熱Beach Side Bunny;challenge;Lv;836640;A;Clear;0;NONE
SP;灼熱 Pt.2 Long Train Running;beginner;Lv;0;NONE;Noplay;0;NONE
SP;灼熱 Pt.2 Long Train Running;basic;Lv;0;NONE;Noplay;0;NONE
SP;灼熱 Pt.2 Long Train Running;difficult;Lv;0;NONE;Noplay;0;NONE
SP;灼熱 Pt.2 Long Train Running;expert;Lv;978890;AA+;Clear;657;1
SP;十二星座の聖域;beginner;Lv;0;NONE;Noplay;0;NONE
SP;十二星座の聖域;basic;Lv;0;NONE;Noplay;0;NONE
SP;十二星座の聖域;difficult;Lv;0;NONE;Noplay;0;NONE
SP;十二星座の聖域;expert;Lv;986270;AA+;GFC;577;1
SP;粛聖!! ロリ神レクイエム☆;beginner;Lv;0;NONE;Noplay;0;NONE
SP;粛聖!! ロリ神レクイエム☆;basic;Lv;994080;AAA;GFC;185;NONE
SP;粛聖!! ロリ神レクイエム☆;difficult;Lv;0;NONE;Noplay;0;NONE
SP;粛聖!! ロリ神レクイエム☆;expert;Lv;995690;AAA;GFC;920;EX
SP;粛聖!! ロリ神レクイエム☆;challenge;Lv;989910;AA+;GFC;540;1
SP;シュレーディンガーの猫;beginner;Lv;0;NONE;Noplay;0;NONE
SP;シュレーディンガーの猫;basic;Lv;0;NONE;Noplay;0;NONE
SP;シュレーディンガーの猫;difficult;Lv;0;NONE;Noplay;0;NONE
SP;シュレーディンガーの猫;expert;Lv;976640;AA+;FC;924;9
SP;シュレーディンガーの猫;challenge;Lv;785720;B+;Clear;0;NONE
SP;しゅわスパ大作戦☆;expert;Lv;997420;AAA;GFC;920;EX
SP;春風ブローインウィンド;beginner;Lv;0;NONE;Noplay;0;NONE
SP;春風ブローインウィンド;basic;Lv;0;NONE;Noplay;0;NONE
SP;春風ブローインウィンド;difficult;Lv;0;NONE;Noplay;0;NONE
SP;春風ブローインウィンド;expert;Lv;826140;A;Clear;0;NONE
SP;シル・ヴ・プレジデント;beginner;Lv;1000000;AAA;MFC;0;NONE
SP;シル・ヴ・プレジデント;basic;Lv;999950;AAA;PFC;0;NONE
SP;シル・ヴ・プレジデント;difficult;Lv;999720;AAA;PFC;0;NONE
SP;シル・ヴ・プレジデント;expert;Lv;999530;AAA;PFC;0;NONE
SP;シル・ヴ・プレジデント;challenge;Lv;993580;AAA;FC;609;1
SP;新蛇姫;beginner;Lv;0;NONE;Noplay;0;NONE
SP;新蛇姫;basic;Lv;0;NONE;Noplay;0;NONE
SP;新蛇姫;difficult;Lv;912110;AA;Clear;0;NONE
SP;新蛇姫;expert;Lv;874240;A+;Clear;673;1
SP;スイーツはとまらない♪;beginner;Lv;0;NONE;Noplay;0;NONE
SP;スイーツはとまらない♪;basic;Lv;999890;AAA;PFC;0;NONE
SP;スイーツはとまらない♪;difficult;Lv;0;NONE;Noplay;0;NONE
SP;スイーツはとまらない♪;expert;Lv;996770;AAA;GFC;872;EX
SP;スーパー戦湯ババンバーン;beginner;Lv;0;NONE;Noplay;0;NONE
SP;スーパー戦湯ババンバーン;basic;Lv;0;NONE;Noplay;0;NONE
SP;スーパー戦湯ババンバーン;difficult;Lv;957520;AA+;Life4;0;NONE
SP;スーパー戦湯ババンバーン;expert;Lv;943020;AA;Life4;0;NONE
SP;スカーレット警察のゲットーパトロール24時;beginner;Lv;0;NONE;Noplay;0;NONE
SP;スカーレット警察のゲットーパトロール24時;basic;Lv;990290;AAA;GFC;255;NONE
SP;スカーレット警察のゲットーパトロール24時;difficult;Lv;0;NONE;Noplay;0;NONE
SP;スカーレット警察のゲットーパトロール24時;expert;Lv;996560;AAA;GFC;960;EX
SP;スカーレット警察のゲットーパトロール24時;challenge;Lv;865110;A+;Clear;689;1
SP;ずっとみつめていて (Ryu☆Remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;ずっとみつめていて (Ryu☆Remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;ずっとみつめていて (Ryu☆Remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;ずっとみつめていて (Ryu☆Remix);expert;Lv;0;NONE;Noplay;0;NONE
SP;ずっとみつめていて (Ryu☆Remix);challenge;Lv;904090;AA;Clear;0;NONE
SP;隅田川夏恋歌;beginner;Lv;0;NONE;Noplay;0;NONE
SP;隅田川夏恋歌;basic;Lv;0;NONE;Noplay;0;NONE
SP;隅田川夏恋歌;difficult;Lv;0;NONE;Noplay;0;NONE
SP;隅田川夏恋歌;expert;Lv;995070;AAA;GFC;0;NONE
SP;隅田川夏恋歌;challenge;Lv;976890;AA+;Clear;657;1
SP;星座が恋した瞬間を。;beginner;Lv;0;NONE;Noplay;0;NONE
SP;星座が恋した瞬間を。;basic;Lv;0;NONE;Noplay;0;NONE
SP;星座が恋した瞬間を。;difficult;Lv;0;NONE;Noplay;0;NONE
SP;星座が恋した瞬間を。;expert;Lv;979320;AA+;Clear;0;NONE
SP;晴天Bon Voyage;beginner;Lv;0;NONE;Noplay;0;NONE
SP;晴天Bon Voyage;basic;Lv;0;NONE;Noplay;0;NONE
SP;晴天Bon Voyage;difficult;Lv;0;NONE;Noplay;0;NONE
SP;晴天Bon Voyage;expert;Lv;0;NONE;Noplay;0;NONE
SP;世界の果てに約束の凱歌を -DDR Extended Megamix-;beginner;Lv;0;NONE;Noplay;0;NONE
SP;世界の果てに約束の凱歌を -DDR Extended Megamix-;basic;Lv;0;NONE;Noplay;0;NONE
SP;世界の果てに約束の凱歌を -DDR Extended Megamix-;difficult;Lv;783160;B+;Clear;0;NONE
SP;世界の果てに約束の凱歌を -DDR Extended Megamix-;expert;Lv;0;NONE;Noplay;0;NONE
SP;雪上断火;expert;Lv;984310;AA+;FC;636;1
SP;セツナトリップ;beginner;Lv;999850;AAA;PFC;0;NONE
SP;セツナトリップ;basic;Lv;949480;AA;Clear;0;NONE
SP;セツナトリップ;difficult;Lv;750840;B+;Clear;0;NONE
SP;セツナトリップ;expert;Lv;993820;AAA;GFC;885;9
SP;零 - ZERO -;beginner;Lv;0;NONE;Noplay;0;NONE
SP;零 - ZERO -;basic;Lv;0;NONE;Noplay;0;NONE
SP;零 - ZERO -;difficult;Lv;0;NONE;Noplay;0;NONE
SP;零 - ZERO -;expert;Lv;795150;A-;Clear;0;NONE
SP;千年ノ理;beginner;Lv;0;NONE;Noplay;0;NONE
SP;千年ノ理;basic;Lv;0;NONE;Noplay;0;NONE
SP;千年ノ理;difficult;Lv;0;NONE;Noplay;0;NONE
SP;千年ノ理;expert;Lv;994220;AAA;GFC;816;EX
SP;創世ノート;beginner;Lv;0;NONE;Noplay;0;NONE
SP;創世ノート;basic;Lv;0;NONE;Noplay;0;NONE
SP;創世ノート;difficult;Lv;0;NONE;Noplay;0;NONE
SP;創世ノート;expert;Lv;0;NONE;Noplay;0;NONE
SP;宇宙(ソラ)への片道切符;beginner;Lv;0;NONE;Noplay;0;NONE
SP;宇宙(ソラ)への片道切符;basic;Lv;0;NONE;Noplay;0;NONE
SP;宇宙(ソラ)への片道切符;difficult;Lv;0;NONE;Noplay;0;NONE
SP;宇宙(ソラ)への片道切符;expert;Lv;630370;E;Noplay;0;NONE
SP;大見解;beginner;Lv;0;NONE;Noplay;0;NONE
SP;大見解;basic;Lv;0;NONE;Noplay;0;NONE
SP;大見解;difficult;Lv;0;NONE;Noplay;0;NONE
SP;大見解;expert;Lv;0;NONE;Noplay;0;NONE
SP;大見解;challenge;Lv;0;NONE;Noplay;0;NONE
SP;闘え！ダダンダーンＶ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;闘え！ダダンダーンＶ;basic;Lv;0;NONE;Noplay;0;NONE
SP;闘え！ダダンダーンＶ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;闘え！ダダンダーンＶ;expert;Lv;0;NONE;Noplay;0;NONE
SP;打打打打打打打打打打;beginner;Lv;0;NONE;Noplay;0;NONE
SP;打打打打打打打打打打;basic;Lv;0;NONE;Noplay;0;NONE
SP;打打打打打打打打打打;difficult;Lv;0;NONE;Noplay;0;NONE
SP;打打打打打打打打打打;expert;Lv;951010;AA+;Clear;0;NONE
SP;打打打打打打打打打打;challenge;Lv;969610;AA+;Life4;0;NONE
SP;男々道;beginner;Lv;0;NONE;Noplay;0;NONE
SP;男々道;basic;Lv;0;NONE;Noplay;0;NONE
SP;男々道;difficult;Lv;0;NONE;Noplay;0;NONE
SP;男々道;expert;Lv;0;NONE;Noplay;0;NONE
SP;弾幕信仰;expert;Lv;996790;AAA;GFC;992;EX
SP;チカラ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;チカラ;basic;Lv;0;NONE;Noplay;0;NONE
SP;チカラ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;チカラ;expert;Lv;0;NONE;Noplay;0;NONE
SP;ちくわパフェだよ☆ＣＫＰ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ちくわパフェだよ☆ＣＫＰ;basic;Lv;0;NONE;Noplay;0;NONE
SP;ちくわパフェだよ☆ＣＫＰ;difficult;Lv;842240;A;Clear;0;NONE
SP;ちくわパフェだよ☆ＣＫＰ;expert;Lv;995840;AAA;GFC;816;EX
SP;ちくわパフェだよ☆ＣＫＰ;challenge;Lv;996040;AAA;GFC;920;EX
SP;地方創生☆チクワクティクス;beginner;Lv;0;NONE;Noplay;0;NONE
SP;地方創生☆チクワクティクス;basic;Lv;991090;AAA;GFC;368;EX
SP;地方創生☆チクワクティクス;difficult;Lv;992320;AAA;GFC;0;NONE
SP;地方創生☆チクワクティクス;expert;Lv;996380;AAA;GFC;872;EX
SP;ちゅ～いん☆バニー;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ちゅ～いん☆バニー;basic;Lv;0;NONE;Noplay;0;NONE
SP;ちゅ～いん☆バニー;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ちゅ～いん☆バニー;expert;Lv;0;NONE;Noplay;0;NONE
SP;ちゅ～いん☆バニー;challenge;Lv;852590;A+;Clear;0;NONE
SP;チュッチュ♪マチュピチュ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;チュッチュ♪マチュピチュ;basic;Lv;0;NONE;Noplay;0;NONE
SP;チュッチュ♪マチュピチュ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;チュッチュ♪マチュピチュ;expert;Lv;981500;AA+;GFC;885;9
SP;チョコレートスマイル;beginner;Lv;0;NONE;Noplay;0;NONE
SP;チョコレートスマイル;basic;Lv;0;NONE;Noplay;0;NONE
SP;チョコレートスマイル;difficult;Lv;0;NONE;Noplay;0;NONE
SP;チョコレートスマイル;expert;Lv;995400;AAA;GFC;816;EX
SP;チルノのパーフェクトさんすう教室;beginner;Lv;0;NONE;Noplay;0;NONE
SP;チルノのパーフェクトさんすう教室;basic;Lv;0;NONE;Noplay;0;NONE
SP;チルノのパーフェクトさんすう教室;difficult;Lv;906970;AA;Clear;0;NONE
SP;チルノのパーフェクトさんすう教室;expert;Lv;988020;AA+;GFC;0;NONE
SP;チルノのパーフェクトさんすう教室;challenge;Lv;993050;AAA;GFC;924;9
SP;チルノのパーフェクトさんすう教室 (EDM REMIX);beginner;Lv;0;NONE;Noplay;0;NONE
SP;チルノのパーフェクトさんすう教室 (EDM REMIX);basic;Lv;0;NONE;Noplay;0;NONE
SP;チルノのパーフェクトさんすう教室 (EDM REMIX);difficult;Lv;0;NONE;Noplay;0;NONE
SP;チルノのパーフェクトさんすう教室 (EDM REMIX);expert;Lv;937450;AA;FC;0;NONE
SP;追憶のアリア;beginner;Lv;0;NONE;Noplay;0;NONE
SP;追憶のアリア;basic;Lv;0;NONE;Noplay;0;NONE
SP;追憶のアリア;difficult;Lv;0;NONE;Noplay;0;NONE
SP;追憶のアリア;expert;Lv;990800;AAA;GFC;744;EX
SP;月に叢雲華に風;beginner;Lv;0;NONE;Noplay;0;NONE
SP;月に叢雲華に風;basic;Lv;0;NONE;Noplay;0;NONE
SP;月に叢雲華に風;difficult;Lv;0;NONE;Noplay;0;NONE
SP;月に叢雲華に風;expert;Lv;998330;AAA;GFC;816;EX
SP;デッドボヲルdeホームラン;beginner;Lv;0;NONE;Noplay;0;NONE
SP;デッドボヲルdeホームラン;basic;Lv;0;NONE;Noplay;0;NONE
SP;デッドボヲルdeホームラン;difficult;Lv;0;NONE;Noplay;0;NONE
SP;デッドボヲルdeホームラン;expert;Lv;0;NONE;Noplay;0;NONE
SP;テレキャスタービーボーイ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;テレキャスタービーボーイ;basic;Lv;0;NONE;Noplay;0;NONE
SP;テレキャスタービーボーイ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;テレキャスタービーボーイ;expert;Lv;919520;AA;Clear;0;NONE
SP;天空の華;beginner;Lv;0;NONE;Noplay;0;NONE
SP;天空の華;basic;Lv;0;NONE;Noplay;0;NONE
SP;天空の華;difficult;Lv;992600;AAA;FC;0;NONE
SP;天空の華;expert;Lv;977650;AA+;GFC;924;9
SP;天上の星～黎明記～;beginner;Lv;0;NONE;Noplay;0;NONE
SP;天上の星～黎明記～;basic;Lv;0;NONE;Noplay;0;NONE
SP;天上の星～黎明記～;difficult;Lv;0;NONE;Noplay;0;NONE
SP;天上の星～黎明記～;expert;Lv;0;NONE;Noplay;0;NONE
SP;東京神話;beginner;Lv;0;NONE;Noplay;0;NONE
SP;東京神話;basic;Lv;0;NONE;Noplay;0;NONE
SP;東京神話;difficult;Lv;0;NONE;Noplay;0;NONE
SP;東京神話;expert;Lv;909350;AA;Clear;0;NONE
SP;ドーパミン;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ドーパミン;basic;Lv;0;NONE;Noplay;0;NONE
SP;ドーパミン;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ドーパミン;expert;Lv;0;NONE;Noplay;0;NONE
SP;どきドキ バレンタイン;beginner;Lv;0;NONE;Noplay;0;NONE
SP;どきドキ バレンタイン;basic;Lv;0;NONE;Noplay;0;NONE
SP;どきドキ バレンタイン;difficult;Lv;0;NONE;Noplay;0;NONE
SP;どきドキ バレンタイン;expert;Lv;0;NONE;Noplay;0;NONE
SP;ドキドキ☆流星トラップガール!!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ドキドキ☆流星トラップガール!!;basic;Lv;0;NONE;Noplay;0;NONE
SP;ドキドキ☆流星トラップガール!!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ドキドキ☆流星トラップガール!!;expert;Lv;766310;B+;Clear;0;NONE
SP;匿名M;beginner;Lv;0;NONE;Noplay;0;NONE
SP;匿名M;basic;Lv;0;NONE;Noplay;0;NONE
SP;匿名M;difficult;Lv;990730;AAA;GFC;536;EX
SP;匿名M;expert;Lv;0;NONE;Noplay;0;NONE
SP;とこにゃつ☆トロピカル;beginner;Lv;0;NONE;Noplay;0;NONE
SP;とこにゃつ☆トロピカル;basic;Lv;0;NONE;Noplay;0;NONE
SP;とこにゃつ☆トロピカル;difficult;Lv;0;NONE;Noplay;0;NONE
SP;とこにゃつ☆トロピカル;expert;Lv;996630;AAA;GFC;960;EX
SP;突撃！ガラスのニーソ姫！;beginner;Lv;0;NONE;Noplay;0;NONE
SP;突撃！ガラスのニーソ姫！;basic;Lv;0;NONE;Noplay;0;NONE
SP;突撃！ガラスのニーソ姫！;difficult;Lv;885130;A+;Clear;0;NONE
SP;突撃！ガラスのニーソ姫！;expert;Lv;928370;AA;Clear;0;NONE
SP;轟け！恋のビーンボール！！;beginner;Lv;0;NONE;Noplay;0;NONE
SP;轟け！恋のビーンボール！！;basic;Lv;0;NONE;Noplay;0;NONE
SP;轟け！恋のビーンボール！！;difficult;Lv;912390;AA;Clear;0;NONE
SP;轟け！恋のビーンボール！！;expert;Lv;752000;B+;Clear;0;NONE
SP;トランスダンスアナーキー;expert;Lv;974200;AA+;Clear;657;1
SP;ナイト・オブ・ナイツ;beginner;Lv;1000000;AAA;MFC;0;NONE
SP;ナイト・オブ・ナイツ;basic;Lv;0;NONE;Noplay;0;NONE
SP;ナイト・オブ・ナイツ;difficult;Lv;939670;AA;Clear;465;NONE
SP;ナイト・オブ・ナイツ;expert;Lv;985980;AA+;FC;924;9
SP;ナイト・オブ・ナイツ;challenge;Lv;990400;AAA;Clear;954;9
SP;ナイト・オブ・ナイツ (Ryu☆Remix);beginner;Lv;993970;AAA;GFC;328;EX
SP;ナイト・オブ・ナイツ (Ryu☆Remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;ナイト・オブ・ナイツ (Ryu☆Remix);difficult;Lv;862810;A+;Clear;0;NONE
SP;ナイト・オブ・ナイツ (Ryu☆Remix);expert;Lv;965500;AA+;Clear;657;1
SP;†渚の小悪魔ラヴリィ～レイディオ†;beginner;Lv;0;NONE;Noplay;0;NONE
SP;†渚の小悪魔ラヴリィ～レイディオ†;basic;Lv;0;NONE;Noplay;0;NONE
SP;†渚の小悪魔ラヴリィ～レイディオ†;difficult;Lv;827500;A;Clear;0;NONE
SP;†渚の小悪魔ラヴリィ～レイディオ†;expert;Lv;984590;AA+;Clear;954;9
SP;†渚の小悪魔ラヴリィ～レイディオ†;challenge;Lv;930280;AA;Clear;0;NONE
SP;嘆きの樹;beginner;Lv;0;NONE;Noplay;0;NONE
SP;嘆きの樹;basic;Lv;0;NONE;Noplay;0;NONE
SP;嘆きの樹;difficult;Lv;0;NONE;Noplay;0;NONE
SP;嘆きの樹;expert;Lv;938860;AA;Clear;0;NONE
SP;嘆きの樹;challenge;Lv;650390;E;Noplay;0;NONE
SP;夏色DIARY -DDR mix-;beginner;Lv;0;NONE;Noplay;0;NONE
SP;夏色DIARY -DDR mix-;basic;Lv;0;NONE;Noplay;0;NONE
SP;夏色DIARY -DDR mix-;difficult;Lv;0;NONE;Noplay;0;NONE
SP;夏色DIARY -DDR mix-;expert;Lv;983880;AA+;FC;0;NONE
SP;ナナホシ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ナナホシ;basic;Lv;0;NONE;Noplay;0;NONE
SP;ナナホシ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ナナホシ;expert;Lv;997730;AAA;GFC;960;EX
SP;虹色;beginner;Lv;0;NONE;Noplay;0;NONE
SP;虹色;basic;Lv;0;NONE;Noplay;0;NONE
SP;虹色;difficult;Lv;0;NONE;Noplay;0;NONE
SP;虹色;expert;Lv;0;NONE;Noplay;0;NONE
SP;虹色;challenge;Lv;735630;B;Clear;0;NONE
SP;虹色の花;beginner;Lv;0;NONE;Noplay;0;NONE
SP;虹色の花;basic;Lv;0;NONE;Noplay;0;NONE
SP;虹色の花;difficult;Lv;0;NONE;Noplay;0;NONE
SP;虹色の花;expert;Lv;0;NONE;Noplay;0;NONE
SP;寝起きヤシの木;beginner;Lv;0;NONE;Noplay;0;NONE
SP;寝起きヤシの木;basic;Lv;0;NONE;Noplay;0;NONE
SP;寝起きヤシの木;difficult;Lv;0;NONE;Noplay;0;NONE
SP;寝起きヤシの木;expert;Lv;983260;AA+;GFC;839;9
SP;熱情のサパデアード;beginner;Lv;0;NONE;Noplay;0;NONE
SP;熱情のサパデアード;basic;Lv;0;NONE;Noplay;0;NONE
SP;熱情のサパデアード;difficult;Lv;0;NONE;Noplay;0;NONE
SP;熱情のサパデアード;expert;Lv;995500;AAA;GFC;872;EX
SP;ノープラン・デイズ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ノープラン・デイズ;basic;Lv;0;NONE;Noplay;0;NONE
SP;ノープラン・デイズ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ノープラン・デイズ;expert;Lv;918440;AA;Clear;0;NONE
SP;ノルエピネフリン;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ノルエピネフリン;basic;Lv;0;NONE;Noplay;0;NONE
SP;ノルエピネフリン;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ノルエピネフリン;expert;Lv;652780;C+;Clear;0;NONE
SP;パーフェクトイーター;beginner;Lv;0;NONE;Noplay;0;NONE
SP;パーフェクトイーター;basic;Lv;0;NONE;Noplay;0;NONE
SP;パーフェクトイーター;difficult;Lv;0;NONE;Noplay;0;NONE
SP;パーフェクトイーター;expert;Lv;949870;AA;Clear;673;1
SP;ハイテックトキオ;expert;Lv;244960;E;Noplay;0;NONE
SP;爆なな☆てすとロイヤー;beginner;Lv;0;NONE;Noplay;0;NONE
SP;爆なな☆てすとロイヤー;basic;Lv;0;NONE;Noplay;0;NONE
SP;爆なな☆てすとロイヤー;difficult;Lv;0;NONE;Noplay;0;NONE
SP;爆なな☆てすとロイヤー;expert;Lv;980500;AA+;GFC;577;1
SP;伐折羅-vajra-;beginner;Lv;0;NONE;Noplay;0;NONE
SP;伐折羅-vajra-;basic;Lv;0;NONE;Noplay;0;NONE
SP;伐折羅-vajra-;difficult;Lv;0;NONE;Noplay;0;NONE
SP;伐折羅-vajra-;expert;Lv;831070;A;Clear;0;NONE
SP;伐折羅-vajra-;challenge;Lv;0;NONE;Noplay;0;NONE
SP;ハジマリノアイズ ft. りんたる;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ハジマリノアイズ ft. りんたる;basic;Lv;0;NONE;Noplay;0;NONE
SP;ハジマリノアイズ ft. りんたる;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ハジマリノアイズ ft. りんたる;expert;Lv;0;NONE;Noplay;0;NONE
SP;バッドユース・アウェイク;beginner;Lv;0;NONE;Noplay;0;NONE
SP;バッドユース・アウェイク;basic;Lv;0;NONE;Noplay;0;NONE
SP;バッドユース・アウェイク;difficult;Lv;0;NONE;Noplay;0;NONE
SP;バッドユース・アウェイク;expert;Lv;968960;AA+;Clear;839;9
SP;初音ミクの消失;beginner;Lv;0;NONE;Noplay;0;NONE
SP;初音ミクの消失;basic;Lv;864200;A+;Clear;0;NONE
SP;初音ミクの消失;difficult;Lv;872400;A+;Clear;0;NONE
SP;初音ミクの消失;expert;Lv;873560;A+;Life4;0;NONE
SP;初音ミクの消失;challenge;Lv;983720;AA+;Clear;636;1
SP;ハッピーシンセサイザ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ハッピーシンセサイザ;basic;Lv;0;NONE;Noplay;0;NONE
SP;ハッピーシンセサイザ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ハッピーシンセサイザ;expert;Lv;999500;AAA;PFC;872;EX
SP;花は折りたし梢は高し;beginner;Lv;0;NONE;Noplay;0;NONE
SP;花は折りたし梢は高し;basic;Lv;0;NONE;Noplay;0;NONE
SP;花は折りたし梢は高し;difficult;Lv;0;NONE;Noplay;0;NONE
SP;花は折りたし梢は高し;expert;Lv;992900;AAA;GFC;816;EX
SP;はなまるぴっぴはよいこだけ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;はなまるぴっぴはよいこだけ;basic;Lv;0;NONE;Noplay;0;NONE
SP;はなまるぴっぴはよいこだけ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;はなまるぴっぴはよいこだけ;expert;Lv;0;NONE;Noplay;0;NONE
SP;華爛漫 -Flowers-;beginner;Lv;0;NONE;Noplay;0;NONE
SP;華爛漫 -Flowers-;basic;Lv;0;NONE;Noplay;0;NONE
SP;華爛漫 -Flowers-;difficult;Lv;0;NONE;Noplay;0;NONE
SP;華爛漫 -Flowers-;expert;Lv;968830;AA+;GFC;0;NONE
SP;ハピ恋☆らぶりぃタイム!!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ハピ恋☆らぶりぃタイム!!;basic;Lv;0;NONE;Noplay;0;NONE
SP;ハピ恋☆らぶりぃタイム!!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ハピ恋☆らぶりぃタイム!!;expert;Lv;0;NONE;Noplay;0;NONE
SP;パ→ピ→プ→Yeah!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;パ→ピ→プ→Yeah!;basic;Lv;0;NONE;Noplay;0;NONE
SP;パ→ピ→プ→Yeah!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;パ→ピ→プ→Yeah!;expert;Lv;958560;AA+;FC;0;NONE
SP;パピポペピプペパ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;パピポペピプペパ;basic;Lv;0;NONE;Noplay;0;NONE
SP;パピポペピプペパ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;パピポペピプペパ;expert;Lv;866720;A+;Clear;0;NONE
SP;ハラショー！おにぎりサーカス団☆;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ハラショー！おにぎりサーカス団☆;basic;Lv;0;NONE;Noplay;0;NONE
SP;ハラショー！おにぎりサーカス団☆;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ハラショー！おにぎりサーカス団☆;expert;Lv;956850;AA+;Life4;0;NONE
SP;ハルイチバン;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ハルイチバン;basic;Lv;0;NONE;Noplay;0;NONE
SP;ハルイチバン;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ハルイチバン;expert;Lv;0;NONE;Noplay;0;NONE
SP;春を告げる;beginner;Lv;0;NONE;Noplay;0;NONE
SP;春を告げる;basic;Lv;0;NONE;Noplay;0;NONE
SP;春を告げる;difficult;Lv;0;NONE;Noplay;0;NONE
SP;春を告げる;expert;Lv;975260;AA+;GFC;0;NONE
SP;叛逆のディスパレート;beginner;Lv;0;NONE;Noplay;0;NONE
SP;叛逆のディスパレート;basic;Lv;0;NONE;Noplay;0;NONE
SP;叛逆のディスパレート;difficult;Lv;0;NONE;Noplay;0;NONE
SP;叛逆のディスパレート;expert;Lv;992340;AAA;GFC;872;EX
SP;バンブーソード・ガール;beginner;Lv;0;NONE;Noplay;0;NONE
SP;バンブーソード・ガール;basic;Lv;0;NONE;Noplay;0;NONE
SP;バンブーソード・ガール;difficult;Lv;0;NONE;Noplay;0;NONE
SP;バンブーソード・ガール;expert;Lv;985150;AA+;FC;924;9
SP;バンブーソード・ガール;challenge;Lv;945660;AA;Clear;689;1
SP;び;beginner;Lv;0;NONE;Noplay;0;NONE
SP;び;basic;Lv;0;NONE;Noplay;0;NONE
SP;び;difficult;Lv;0;NONE;Noplay;0;NONE
SP;び;expert;Lv;990830;AAA;GFC;977;9
SP;び;challenge;Lv;825700;A;Clear;0;NONE
SP;ヒカリユリイカ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ヒカリユリイカ;basic;Lv;0;NONE;Noplay;0;NONE
SP;ヒカリユリイカ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ヒカリユリイカ;expert;Lv;995000;AAA;GFC;744;EX
SP;人マニア;beginner;Lv;0;NONE;Noplay;0;NONE
SP;人マニア;basic;Lv;0;NONE;Noplay;0;NONE
SP;人マニア;difficult;Lv;0;NONE;Noplay;0;NONE
SP;人マニア;expert;Lv;984180;AA+;Clear;885;9
SP;ビビットストリーム;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ビビットストリーム;basic;Lv;0;NONE;Noplay;0;NONE
SP;ビビットストリーム;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ビビットストリーム;expert;Lv;956800;AA+;Clear;0;NONE
SP;ヒマワリ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ヒマワリ;basic;Lv;0;NONE;Noplay;0;NONE
SP;ヒマワリ;difficult;Lv;0;NONE;Noplay;0;NONE
SP;ヒマワリ;expert;Lv;0;NONE;Noplay;0;NONE
SP;向日葵サンセット;beginner;Lv;0;NONE;Noplay;0;NONE
