SPDP;Version;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank;Notes
SP;18;ポッピンキャンディ☆フィーバー！;expert;14;993660;AAA;GFC;0;NONE;524/34
SP;18;ポラリスノウタ;beginner;2;0;NONE;Noplay;0;NONE;45/0
SP;18;ポラリスノウタ;basic;5;0;NONE;Noplay;0;NONE;161/14
SP;18;ポラリスノウタ;difficult;9;0;NONE;Noplay;0;NONE;301/35
SP;18;ポラリスノウタ;expert;13;997710;AAA;GFC;872;EX;455/32
SP;18;ポラリスノウタ;challenge;16;901760;AA;Clear;657;1;600/32
SP;18;ミックスナッツ;beginner;1;0;NONE;Noplay;0;NONE;42/1
SP;18;ミックスナッツ;basic;5;927120;AA;Clear;0;NONE;98/4
SP;18;ミックスナッツ;difficult;8;0;NONE;Noplay;0;NONE;202/31
SP;18;ミックスナッツ;expert;15;995840;AAA;GFC;960;EX;445/30
SP;18;みゅ、みゅ、Müllる;beginner;3;0;NONE;Noplay;0;NONE;76/2
SP;18;みゅ、みゅ、Müllる;basic;7;0;NONE;Noplay;0;NONE;184/15
SP;18;みゅ、みゅ、Müllる;difficult;11;0;NONE;Noplay;0;NONE;321/12
SP;18;みゅ、みゅ、Müllる;expert;13;965580;AA+;GFC;0;NONE;398/32
SP;18;斑咲花;beginner;3;0;NONE;Noplay;0;NONE;82/16
SP;18;斑咲花;basic;7;0;NONE;Noplay;0;NONE;188/26
SP;18;斑咲花;difficult;12;0;NONE;Noplay;0;NONE;364/98
SP;18;斑咲花;expert;16;0;NONE;Noplay;0;NONE;594/54
SP;18;メンタンピンドラドラ;beginner;2;0;NONE;Noplay;0;NONE;56/7
SP;18;メンタンピンドラドラ;basic;7;0;NONE;Noplay;0;NONE;178/5
SP;18;メンタンピンドラドラ;difficult;11;0;NONE;Noplay;0;NONE;328/4
SP;18;メンタンピンドラドラ;expert;16;931720;AA;Clear;657;1;496/31
SP;18;ヤサイマシ☆ニンニクアブラオオメ;beginner;2;0;NONE;Noplay;0;NONE;65/3
SP;18;ヤサイマシ☆ニンニクアブラオオメ;basic;6;0;NONE;Noplay;0;NONE;136/5
SP;18;ヤサイマシ☆ニンニクアブラオオメ;difficult;12;0;NONE;Noplay;0;NONE;313/19
SP;18;ヤサイマシ☆ニンニクアブラオオメ;expert;15;992160;AAA;GFC;636;1;490/18
SP;18;酔いどれ知らず;beginner;1;0;NONE;Noplay;0;NONE;49/5
SP;18;酔いどれ知らず;basic;3;0;NONE;Noplay;0;NONE;75/10
SP;18;酔いどれ知らず;difficult;9;0;NONE;Noplay;0;NONE;246/37
SP;18;酔いどれ知らず;expert;13;936160;AA;Clear;0;NONE;378/40
SP;18;羊皮紙の上の銀河;beginner;3;0;NONE;Noplay;0;NONE;74/0
SP;18;羊皮紙の上の銀河;basic;6;0;NONE;Noplay;0;NONE;152/22
SP;18;羊皮紙の上の銀河;difficult;10;0;NONE;Noplay;0;NONE;333/64
SP;18;羊皮紙の上の銀河;expert;14;990150;AAA;GFC;885;9;502/108
SP;18;リスペク風神;beginner;2;0;NONE;Noplay;0;NONE;71/0
SP;18;リスペク風神;basic;5;0;NONE;Noplay;0;NONE;132/7
SP;18;リスペク風神;difficult;10;0;NONE;Noplay;0;NONE;310/25
SP;18;リスペク風神;expert;15;997140;AAA;GFC;960;EX;573/39
SP;18;量子の海のリントヴルム;beginner;4;0;NONE;Noplay;0;NONE;111/8
SP;18;量子の海のリントヴルム;basic;10;0;NONE;Noplay;0;NONE;288/25
SP;18;量子の海のリントヴルム;difficult;14;973490;AA+;GFC;609;1;473/16
SP;18;量子の海のリントヴルム;expert;17;900800;AA;Clear;673;1;727/4
SP;18;量子の海のリントヴルム;challenge;18;679490;E;Noplay;0;NONE;834/5
SP;18;リリーゼと炎龍レーヴァテイン;beginner;4;0;NONE;Noplay;0;NONE;126/4
SP;18;リリーゼと炎龍レーヴァテイン;basic;8;0;NONE;Noplay;0;NONE;241/5
SP;18;リリーゼと炎龍レーヴァテイン;difficult;13;979950;AA+;Life4;0;NONE;492/8
SP;18;リリーゼと炎龍レーヴァテイン;expert;16;949390;AA;Clear;657;1;643/12
SP;18;輪廻の鴉;beginner;3;0;NONE;Noplay;0;NONE;78/4
SP;18;輪廻の鴉;basic;8;0;NONE;Noplay;0;NONE;269/14
SP;18;輪廻の鴉;difficult;12;0;NONE;Noplay;0;NONE;334/38
SP;18;輪廻の鴉;expert;14;983140;AA+;Clear;885;9;534/26
SP;18;恋愛観測 -2021真夏のエンディング ver.-;beginner;3;0;NONE;Noplay;0;NONE;98/2
SP;18;恋愛観測 -2021真夏のエンディング ver.-;basic;8;0;NONE;Noplay;0;NONE;276/5
SP;18;恋愛観測 -2021真夏のエンディング ver.-;difficult;12;0;NONE;Noplay;0;NONE;438/15
SP;18;恋愛観測 -2021真夏のエンディング ver.-;expert;14;986530;AA+;Clear;885;9;545/18
SP;18;惑星☆ロリポップ;beginner;2;0;NONE;Noplay;0;NONE;82/4
SP;18;惑星☆ロリポップ;basic;5;0;NONE;Noplay;0;NONE;175/33
SP;18;惑星☆ロリポップ;difficult;11;0;NONE;Noplay;0;NONE;356/40
SP;18;惑星☆ロリポップ;expert;15;995890;AAA;GFC;960;EX;515/46
SP;18;Ability;beginner;2;0;NONE;Noplay;0;NONE;54/3
SP;18;Ability;basic;5;0;NONE;Noplay;0;NONE;135/9
SP;18;Ability;difficult;11;0;NONE;Noplay;0;NONE;300/7
SP;18;Ability;expert;16;916840;AA;Clear;0;NONE;514/41
SP;18;Abrupt Madness;beginner;3;0;NONE;Noplay;0;NONE;87/10
SP;18;Abrupt Madness;basic;8;0;NONE;Noplay;0;NONE;245/15
SP;18;Abrupt Madness;difficult;13;0;NONE;Noplay;0;NONE;493/12
SP;18;Abrupt Madness;expert;17;910960;AA;Clear;673;1;643/16
SP;18;Acid,Tribal & Dance (DDR EDITION);beginner;3;0;NONE;Noplay;0;NONE;58/3
SP;18;Acid,Tribal & Dance (DDR EDITION);basic;5;0;NONE;Noplay;0;NONE;135/12
SP;18;Acid,Tribal & Dance (DDR EDITION);difficult;11;0;NONE;Noplay;0;NONE;299/5
SP;18;Acid,Tribal & Dance (DDR EDITION);expert;14;890950;AA-;Clear;0;NONE;419/14
SP;18;Acid,Tribal & Dance (DDR EDITION);challenge;17;0;NONE;Noplay;0;NONE;609/16
SP;18;ALBIDA;beginner;3;0;NONE;Noplay;0;NONE;119/4
SP;18;ALBIDA;basic;9;0;NONE;Noplay;0;NONE;266/8
SP;18;ALBIDA;difficult;13;0;NONE;Noplay;0;NONE;426/12
SP;18;ALBIDA;expert;16;904740;AA;Clear;0;NONE;572/14
SP;18;Ambivalent Vermilia;difficult;Lv;986850;AA+;FC;708;3;589/29
SP;18;Ambivalent Vermilia;expert;Lv;789710;B+;Clear;650;NONE;785/21
SP;18;Anthurium;beginner;4;0;NONE;Noplay;0;NONE;114/5
SP;18;Anthurium;basic;6;0;NONE;Noplay;0;NONE;184/5
SP;18;Anthurium;difficult;10;0;NONE;Noplay;0;NONE;286/5
SP;18;Anthurium;expert;13;990300;AAA;GFC;0;NONE;405/9
SP;18;Are U Ready;beginner;3;0;NONE;Noplay;0;NONE;97/4
SP;18;Are U Ready;basic;7;0;NONE;Noplay;0;NONE;228/7
SP;18;Are U Ready;difficult;11;0;NONE;Noplay;0;NONE;338/13
SP;18;Are U Ready;expert;13;0;NONE;Noplay;0;NONE;453/18
SP;18;Aria;beginner;4;0;NONE;Noplay;0;NONE;84/7
SP;18;Aria;basic;9;0;NONE;Noplay;0;NONE;223/26
SP;18;Aria;difficult;13;0;NONE;Noplay;0;NONE;431/24
SP;18;Aria;expert;17;851690;A+;Clear;673;1;689/33
SP;18;Awakening Wings;beginner;2;0;NONE;Noplay;0;NONE;77/0
SP;18;Awakening Wings;basic;5;0;NONE;Noplay;0;NONE;117/4
SP;18;Awakening Wings;difficult;10;0;NONE;Noplay;0;NONE;255/16
SP;18;Awakening Wings;expert;11;0;NONE;Noplay;0;NONE;324/9
SP;18;Battle Against a True Hero;beginner;2;0;NONE;Noplay;0;NONE;52/9
SP;18;Battle Against a True Hero;basic;7;0;NONE;Noplay;0;NONE;169/18
SP;18;Battle Against a True Hero;difficult;12;0;NONE;Noplay;0;NONE;324/19(68)
SP;18;Battle Against a True Hero;expert;15;893400;AA-;Clear;636;1;493/60(63)
SP;18;Battle Against a True Hero;challenge;18;426180;E;Noplay;0;NONE;567/5(147)
SP;18;Beluga;beginner;1;0;NONE;Noplay;0;NONE;26/0
SP;18;Beluga;basic;4;0;NONE;Noplay;0;NONE;91/10
SP;18;Beluga;difficult;7;0;NONE;Noplay;0;NONE;177/15
SP;18;Beluga;expert;11;0;NONE;Noplay;0;NONE;319/22
SP;18;Be With You (Still Miss you);beginner;1;0;NONE;Noplay;0;NONE;49/1
SP;18;Be With You (Still Miss you);basic;5;0;NONE;Noplay;0;NONE;139/18
SP;18;Be With You (Still Miss you);difficult;8;0;NONE;Noplay;0;NONE;199/34
SP;18;Be With You (Still Miss you);expert;12;0;NONE;Noplay;0;NONE;337/62
SP;18;Black Emperor;beginner;5;0;NONE;Noplay;0;NONE;134/4
SP;18;Black Emperor;basic;9;0;NONE;Noplay;0;NONE;265/15
SP;18;Black Emperor;difficult;14;933050;AA;Clear;0;NONE;507/11
SP;18;Black Emperor;expert;17;950900;AA+;Clear;673;1;671/15
SP;18;Black Emperor;challenge;18;753730;B+;Clear;0;NONE;754/26
SP;18;BLUE FOG, SILVER BULLET.;beginner;5;0;NONE;Noplay;0;NONE;145/13
SP;18;BLUE FOG, SILVER BULLET.;basic;8;982290;AA+;FC;0;9;283/23
SP;18;BLUE FOG, SILVER BULLET.;difficult;12;969200;AA+;Life4;0;5;418/21
SP;18;BLUE FOG, SILVER BULLET.;expert;15;973790;AA+;Clear;0;4;627/21
SP;18;BONE BORN;beginner;2;0;NONE;Noplay;0;NONE;58/4
SP;18;BONE BORN;basic;5;0;NONE;Noplay;0;NONE;182/8
SP;18;BONE BORN;difficult;10;0;NONE;Noplay;0;NONE;323/11
SP;18;BONE BORN;expert;13;983350;AA+;Life4;0;NONE;403/13
SP;18;BREAKING THE FUTURE;beginner;6;0;NONE;Noplay;0;NONE;154/11
SP;18;BREAKING THE FUTURE;basic;10;0;NONE;Noplay;0;NONE;323/31
SP;18;BREAKING THE FUTURE;difficult;15;845950;A;Clear;0;NONE;541/45
SP;18;BREAKING THE FUTURE;expert;18;334660;E;Noplay;0;NONE;776/35
SP;18;BREAKING THE FUTURE;challenge;19;126870;E;Noplay;0;NONE;924/41
SP;18;BREDLI;beginner;2;0;NONE;Noplay;0;NONE;71/0
SP;18;BREDLI;basic;6;0;NONE;Noplay;0;NONE;176/53
SP;18;BREDLI;difficult;12;0;NONE;Noplay;0;NONE;295/87
SP;18;BREDLI;expert;16;931920;AA;Clear;0;NONE;627/49
SP;18;Broken;beginner;2;0;NONE;Noplay;0;NONE;48/5
SP;18;Broken;basic;5;0;NONE;Noplay;0;NONE;112/10
SP;18;Broken;difficult;9;0;NONE;Noplay;0;NONE;225/18
SP;18;Broken;expert;13;997670;AAA;GFC;872;EX;381/43
SP;18;CANDY (UFO mix);beginner;2;0;NONE;Noplay;0;NONE;72/10
SP;18;CANDY (UFO mix);basic;6;0;NONE;Noplay;0;NONE;204/18
SP;18;CANDY (UFO mix);difficult;10;0;NONE;Noplay;0;NONE;300/16
SP;18;CANDY (UFO mix);expert;15;934210;AA;Clear;0;NONE;479/28
SP;18;C-C-C-N-N-N;difficult;Lv;981110;AA+;FC;0;NONE;322/11
SP;18;C-C-C-N-N-N;expert;Lv;961310;AA+;Clear;636;1;465/23
SP;18;C-C-C-N-N-N;challenge;Lv;911390;AA;Clear;673;1;676/54
SP;18;chaplet;beginner;3;0;NONE;Noplay;0;NONE;71/1
SP;18;chaplet;basic;8;0;NONE;Noplay;0;NONE;199/22
SP;18;chaplet;difficult;12;956700;AA+;Life4;0;NONE;328/24
SP;18;chaplet;expert;17;907460;AA;Clear;673;1;545/25
SP;18;Chromatic Burst;beginner;2;0;NONE;Noplay;0;NONE;46/0
SP;18;Chromatic Burst;basic;7;0;NONE;Noplay;0;NONE;199/13
SP;18;Chromatic Burst;difficult;12;0;NONE;Noplay;0;NONE;379/27
SP;18;Chromatic Burst;expert;17;431050;E;Noplay;0;NONE;619/30
SP;18;Closer to my Heart (jun remix);beginner;2;0;NONE;Noplay;0;NONE;75/4
SP;18;Closer to my Heart (jun remix);basic;7;0;NONE;Noplay;0;NONE;200/27
SP;18;Closer to my Heart (jun remix);difficult;11;0;NONE;Noplay;0;NONE;310/48
SP;18;Closer to my Heart (jun remix);expert;14;758570;B+;Clear;0;NONE;436/48
SP;18;Come Back to Me (Feel It);beginner;3;0;NONE;Noplay;0;NONE;78/4
SP;18;Come Back to Me (Feel It);basic;7;0;NONE;Noplay;0;NONE;210/9
SP;18;Come Back to Me (Feel It);difficult;10;0;NONE;Noplay;0;NONE;280/7
SP;18;Come Back to Me (Feel It);expert;14;999680;AAA;PFC;920;EX;389/23
SP;18;Come To m1dy;beginner;6;912220;AA;Clear;0;NONE;167/5
SP;18;Come To m1dy;basic;11;982490;AA+;GFC;0;5;329/10
SP;18;Come To m1dy;difficult;15;943950;AA;Clear;0;4;513/6
SP;18;Come To m1dy;expert;17;905330;AA;Clear;749;3;623/7
SP;18;Come To m1dy;challenge;18;801920;A;Clear;0;NONE;728/20
SP;18;Complete Game Victory;beginner;2;0;NONE;Noplay;0;NONE;88/8
SP;18;Complete Game Victory;basic;8;0;NONE;Noplay;0;NONE;278/27
SP;18;Complete Game Victory;difficult;12;0;NONE;Noplay;0;NONE;398/40
SP;18;Complete Game Victory;expert;17;0;NONE;Noplay;0;NONE;652/27
SP;18;Concertino in Blue;beginner;3;0;NONE;Noplay;0;NONE;71/5
SP;18;Concertino in Blue;basic;5;0;NONE;Noplay;0;NONE;121/4
SP;18;Concertino in Blue;difficult;12;0;NONE;Noplay;0;NONE;323/10
SP;18;Concertino in Blue;expert;16;954360;AA+;Clear;657;1;519/11
SP;18;concon;beginner;3;0;NONE;Noplay;0;NONE;101/4
SP;18;concon;basic;7;0;NONE;Noplay;0;NONE;252/4
SP;18;concon;difficult;12;0;NONE;Noplay;0;NONE;388/22
SP;18;concon;expert;14;994100;AAA;GFC;0;NONE;553/22
SP;18;Continue to the real world?;beginner;3;0;NONE;Noplay;0;NONE;101/5
SP;18;Continue to the real world?;basic;7;0;NONE;Noplay;0;NONE;275/13
SP;18;Continue to the real world?;difficult;12;0;NONE;Noplay;0;NONE;429/6
SP;18;Continue to the real world?;expert;16;0;NONE;Noplay;0;NONE;651/15
SP;18;Crystarium;beginner;2;0;NONE;Noplay;0;NONE;57/5
SP;18;Crystarium;basic;6;0;NONE;Noplay;0;NONE;159/7
SP;18;Crystarium;difficult;11;0;NONE;Noplay;0;NONE;320/45
SP;18;Crystarium;expert;15;0;NONE;Noplay;0;NONE;437/35
SP;18;Curry Up;beginner;2;0;NONE;Noplay;0;NONE;68/5
SP;18;Curry Up;basic;6;0;NONE;Noplay;0;NONE;159/9
SP;18;Curry Up;difficult;10;0;NONE;Noplay;0;NONE;209/101
SP;18;Curry Up;expert;13;0;NONE;Noplay;0;NONE;318/31
SP;18;Dance Phenomena;beginner;3;0;NONE;Noplay;0;NONE;85/2
SP;18;Dance Phenomena;basic;5;0;NONE;Noplay;0;NONE;166/13
SP;18;Dance Phenomena;difficult;10;0;NONE;Noplay;0;NONE;288/13
SP;18;Dance Phenomena;expert;12;0;NONE;Noplay;0;NONE;372/12
SP;18;Dance With The Dead;beginner;3;0;NONE;Noplay;0;NONE;99/10
SP;18;Dance With The Dead;basic;8;0;NONE;Noplay;0;NONE;196/33
SP;18;Dance With The Dead;difficult;12;642580;E;Noplay;0;NONE;334/16
SP;18;Dance With The Dead;expert;15;0;NONE;Noplay;0;NONE;471/12
SP;18;DDR System Songs+Replicant Mix ;beginner;1;0;NONE;Noplay;0;NONE;
SP;18;DDR System Songs+Replicant Mix ;basic;5;0;NONE;Noplay;0;NONE;
SP;18;DDR System Songs+Replicant Mix ;difficult;10;0;NONE;Noplay;0;NONE;
SP;18;DDR System Songs+Replicant Mix ;expert;13;0;NONE;Noplay;0;NONE;
SP;18;Death by Glamour;beginner;3;0;NONE;Noplay;0;NONE;96/12
SP;18;Death by Glamour;basic;7;0;NONE;Noplay;0;NONE;214/25
SP;18;Death by Glamour;difficult;11;963010;AA+;Clear;0;NONE;368/44(71)
SP;18;Death by Glamour;expert;14;918630;AA;Clear;0;NONE;520/54(74)
SP;18;Death by Glamour;challenge;17;945760;AA;Clear;673;1;698/42(119)
SP;18;Debug Dance;beginner;3;0;NONE;Noplay;0;NONE;135/10
SP;18;Debug Dance;basic;8;0;NONE;Noplay;0;NONE;251/17
SP;18;Debug Dance;difficult;11;0;NONE;Noplay;0;NONE;333/14
SP;18;Debug Dance;expert;15;930020;AA;Clear;0;NONE;587/17
SP;18;Deep tenDon Reflex;beginner;3;0;NONE;Noplay;0;NONE;69/11
SP;18;Deep tenDon Reflex;basic;7;0;NONE;Noplay;0;NONE;221/9
SP;18;Deep tenDon Reflex;difficult;11;516680;E;Noplay;0;NONE;368/15
SP;18;Deep tenDon Reflex;expert;15;993950;AAA;GFC;924;9;540/45
SP;18;Deep tenDon Reflex;challenge;17;954510;AA+;Clear;673;1;633/68
SP;18;DIABLOSIS::Nāga;difficult;Lv;994290;AAA;GFC;924;9;486/47
SP;18;DIABLOSIS::Nāga;expert;Lv;958180;AA+;Clear;673;1;638/70
SP;18;DIABLOSIS::Nāga;challenge;Lv;833370;A;Clear;650;NONE;816/54
SP;18;DOUBLE TORNARD;beginner;4;0;NONE;Noplay;0;NONE;92/4
SP;18;DOUBLE TORNARD;basic;7;0;NONE;Noplay;0;NONE;192/10
SP;18;DOUBLE TORNARD;difficult;12;0;NONE;Noplay;0;NONE;373/15
SP;18;DOUBLE TORNARD;expert;15;0;NONE;Noplay;0;NONE;532/38
SP;18;Drive Away;beginner;2;0;NONE;Noplay;0;NONE;50/4
SP;18;Drive Away;basic;7;0;NONE;Noplay;0;NONE;215/4
SP;18;Drive Away;difficult;12;0;NONE;Noplay;0;NONE;356/7
SP;18;Drive Away;expert;17;0;NONE;Noplay;0;NONE;605/9
SP;18;♡Drive My Heart♡;beginner;2;0;NONE;Noplay;0;NONE;71/2
SP;18;♡Drive My Heart♡;basic;5;0;NONE;Noplay;0;NONE;143/2
SP;18;♡Drive My Heart♡;difficult;8;0;NONE;Noplay;0;NONE;264/2
SP;18;♡Drive My Heart♡;expert;13;0;NONE;Noplay;0;NONE;425/27
SP;18;DUAL STRIKER;beginner;7;0;NONE;Noplay;0;NONE;234/9
SP;18;DUAL STRIKER;basic;9;0;NONE;Noplay;0;NONE;308/14
SP;18;DUAL STRIKER;difficult;13;0;NONE;Noplay;0;NONE;528/17
SP;18;DUAL STRIKER;expert;17;987130;AA+;FC;977;9;652/26
SP;18;Easy Peasy;beginner;2;0;NONE;Noplay;0;NONE;44/0
SP;18;Easy Peasy;basic;4;0;NONE;Noplay;0;NONE;92/8
SP;18;Easy Peasy;difficult;10;0;NONE;Noplay;0;NONE;293/15
SP;18;Easy Peasy;expert;14;997770;AAA;GFC;920;EX;482/12
SP;18;Electronic Sports Complex;beginner;6;0;NONE;Noplay;0;NONE;166/7
SP;18;Electronic Sports Complex;basic;10;970630;AA+;FC;0;5;340/13
SP;18;Electronic Sports Complex;difficult;14;977140;AA+;FC;0;5;462/17
SP;18;Electronic Sports Complex;expert;17;930250;AA;Clear;0;1;636/14
SP;18;EMOTiON TRiPPER;beginner;2;0;NONE;Noplay;0;NONE;37/2
SP;18;EMOTiON TRiPPER;basic;5;0;NONE;Noplay;0;NONE;184/10
SP;18;EMOTiON TRiPPER;difficult;10;0;NONE;Noplay;0;NONE;322/20
SP;18;EMOTiON TRiPPER;expert;14;963620;AA+;Clear;0;NONE;531/17
SP;18;Environ [De-SYNC] (feat. lythe);beginner;4;0;NONE;Noplay;0;NONE;99/0
SP;18;Environ [De-SYNC] (feat. lythe);basic;9;0;NONE;Noplay;0;NONE;234/3
SP;18;Environ [De-SYNC] (feat. lythe);difficult;12;0;NONE;Noplay;0;NONE;340/33
SP;18;Environ [De-SYNC] (feat. lythe);expert;15;0;NONE;Noplay;0;NONE;469/26
SP;18;Eon Break;beginner;4;0;NONE;Noplay;0;NONE;94/4
SP;18;Eon Break;basic;8;0;NONE;Noplay;0;NONE;263/11
SP;18;Eon Break;difficult;13;0;NONE;Noplay;0;NONE;422/14
SP;18;Eon Break;expert;16;937840;AA;Life4;657;1;622/8
SP;18;Eon Break;challenge;18;767340;B+;Clear;650;NONE;639/22
SP;18;Euphoric Fragmentation;beginner;4;0;NONE;Noplay;0;NONE;108/10
SP;18;Euphoric Fragmentation;basic;8;0;NONE;Noplay;0;NONE;254/10
SP;18;Euphoric Fragmentation;difficult;12;0;NONE;Noplay;0;NONE;427/21
SP;18;Euphoric Fragmentation;expert;16;909230;AA;Clear;0;NONE;678/24
SP;18;Finale;beginner;2;0;NONE;Noplay;0;NONE;57/14
SP;18;Finale;basic;5;0;NONE;Noplay;0;NONE;149/36
SP;18;Finale;difficult;8;0;NONE;Noplay;0;NONE;198/58(20)
SP;18;Finale;expert;13;997340;AAA;GFC;839;9;316/66(25)
SP;18;Finale;challenge;15;987940;AA+;FC;924;9;439/95(64)
SP;18;Fleur;beginner;4;0;NONE;Noplay;0;NONE;128/5
SP;18;Fleur;basic;9;0;NONE;Noplay;0;NONE;286/14
SP;18;Fleur;difficult;12;855740;A+;Clear;0;NONE;431/19
SP;18;Fleur;expert;16;954740;AA+;Clear;657;1;597/21
SP;18;Flip Flap;beginner;3;0;NONE;Noplay;0;NONE;94/1
SP;18;Flip Flap;basic;6;0;NONE;Noplay;0;NONE;227/7
SP;18;Flip Flap;difficult;8;0;NONE;Noplay;0;NONE;252/57
SP;18;Flip Flap;expert;14;989250;AA+;Clear;609;1;434/29
SP;18;GERBERA;beginner;4;0;NONE;Noplay;0;NONE;166/16
SP;18;GERBERA;basic;9;0;NONE;Noplay;0;NONE;359/9
SP;18;GERBERA;difficult;14;951720;AA+;Clear;0;NONE;625/36
SP;18;GERBERA;expert;17;868720;A+;Clear;0;NONE;731/31
SP;18;Get it;beginner;3;0;NONE;Noplay;0;NONE;83/9
SP;18;Get it;basic;7;0;NONE;Noplay;0;NONE;212/12
SP;18;Get it;difficult;12;0;NONE;Noplay;0;NONE;391/14
SP;18;Get it;expert;16;971180;AA+;GFC;657;1;566/20
SP;18;Get Your Wish;beginner;3;0;NONE;Noplay;0;NONE;66/6
SP;18;Get Your Wish;basic;6;0;NONE;Noplay;0;NONE;158/7
SP;18;Get Your Wish;difficult;9;0;NONE;Noplay;0;NONE;240/22
SP;18;Get Your Wish;expert;14;871600;A+;Clear;0;NONE;401/11
SP;18;glacia;beginner;4;0;NONE;Noplay;0;NONE;167/6
SP;18;glacia;basic;9;0;NONE;Noplay;0;NONE;292/12
SP;18;glacia;difficult;14;990600;AAA;FC;609;1;512/16
SP;18;glacia;expert;16;837450;A;Clear;0;NONE;624/15
SP;18;GLITTER;beginner;4;0;NONE;Noplay;0;NONE;137/7
SP;18;GLITTER;basic;8;0;NONE;Noplay;0;NONE;326/16
SP;18;GLITTER;difficult;12;0;NONE;Noplay;0;NONE;485/27
SP;18;GLITTER;expert;16;0;NONE;Noplay;0;NONE;651/51
SP;18;Glitter Flatter Scatter;beginner;6;0;NONE;Noplay;0;NONE;156/2
SP;18;Glitter Flatter Scatter;basic;9;0;NONE;Noplay;0;NONE;288/6
SP;18;Glitter Flatter Scatter;difficult;14;921380;AA;Clear;0;NONE;529/8
SP;18;Glitter Flatter Scatter;expert;17;903150;AA;Clear;673;1;721/18
SP;18;GLOW THE CROWN;beginner;3;0;NONE;Noplay;0;NONE;83/2
SP;18;GLOW THE CROWN;basic;8;0;NONE;Noplay;0;NONE;232/14
SP;18;GLOW THE CROWN;difficult;14;993270;AAA;GFC;609;1;438/35
SP;18;GLOW THE CROWN;expert;17;904420;AA;Clear;673;1;693/69
SP;18;Go Down;beginner;2;0;NONE;Noplay;0;NONE;83/1
SP;18;Go Down;basic;5;0;NONE;Noplay;0;NONE;112/7
SP;18;Go Down;difficult;10;0;NONE;Noplay;0;NONE;294/11
SP;18;Go Down;expert;14;951510;AA+;Clear;0;NONE;439/41
SP;18;Good Sound United;beginner;5;0;NONE;Noplay;0;NONE;145/2
SP;18;Good Sound United;basic;9;0;NONE;Noplay;0;NONE;337/1
SP;18;Good Sound United;difficult;13;263520;E;Noplay;0;NONE;489/8
SP;18;Good Sound United;expert;16;941340;AA;Clear;657;1;659/6
SP;18;Go To The Oasis;beginner;3;0;NONE;Noplay;0;NONE;86/7
SP;18;Go To The Oasis;basic;6;0;NONE;Noplay;0;NONE;229/14
SP;18;Go To The Oasis;difficult;12;0;NONE;Noplay;0;NONE;387/22
SP;18;Go To The Oasis;expert;15;0;NONE;Noplay;0;NONE;554/4
SP;18;GRADIUS REMIX（↑↑↓↓←→←→BA Ver.);beginner;2;0;NONE;Noplay;0;NONE;60/2
SP;18;GRADIUS REMIX（↑↑↓↓←→←→BA Ver.);basic;6;0;NONE;Noplay;0;NONE;167/11
SP;18;GRADIUS REMIX（↑↑↓↓←→←→BA Ver.);difficult;8;0;NONE;Noplay;0;NONE;223/29
SP;18;GRADIUS REMIX（↑↑↓↓←→←→BA Ver.);expert;12;0;NONE;Noplay;0;NONE;343/32
SP;18;GROOVE 04;beginner;4;0;NONE;Noplay;0;NONE;109/14
SP;18;GROOVE 04;basic;8;0;NONE;Noplay;0;NONE;250/33
SP;18;GROOVE 04;difficult;11;0;NONE;Noplay;0;NONE;347/17
SP;18;GROOVE 04;expert;16;974340;AA+;Clear;657;1;520/26
SP;18;Heavens and the Earth;beginner;2;0;NONE;Noplay;0;NONE;25/0
SP;18;Heavens and the Earth;basic;5;0;NONE;Noplay;0;NONE;111/7
SP;18;Heavens and the Earth;difficult;7;0;NONE;Noplay;0;NONE;211/4
SP;18;Heavens and the Earth;expert;11;0;NONE;Noplay;0;NONE;273/22
SP;18;Hold Tight;beginner;1;0;NONE;Noplay;0;NONE;45/0
SP;18;Hold Tight;basic;3;0;NONE;Noplay;0;NONE;80/9
SP;18;Hold Tight;difficult;8;0;NONE;Noplay;0;NONE;194/18
SP;18;Hold Tight;expert;12;0;NONE;Noplay;0;NONE;341/46
SP;18;Indigo Nocturne;beginner;2;0;NONE;Noplay;0;NONE;52/4
SP;18;Indigo Nocturne;basic;6;0;NONE;Noplay;0;NONE;181/15
SP;18;Indigo Nocturne;difficult;12;0;NONE;Noplay;0;NONE;373/34
SP;18;Indigo Nocturne;expert;15;975460;AA+;FC;924;9;590/26
SP;18;INFINITE WORLD;expert;Lv;998160;AAA;GFC;609;1;607/28
SP;18;insist;beginner;2;0;NONE;Noplay;0;NONE;65/5
SP;18;insist;basic;7;0;NONE;Noplay;0;NONE;181/16
SP;18;insist;difficult;12;0;NONE;Noplay;0;NONE;363/17
SP;18;insist;expert;15;958920;AA+;GFC;636;1;470/9
SP;18;I WANT YOUR LOVE (Darwin remix);beginner;2;0;NONE;Noplay;0;NONE;58/0
SP;18;I WANT YOUR LOVE (Darwin remix);basic;4;0;NONE;Noplay;0;NONE;110/0
SP;18;I WANT YOUR LOVE (Darwin remix);difficult;9;0;NONE;Noplay;0;NONE;278/9
SP;18;I WANT YOUR LOVE (Darwin remix);expert;13;0;NONE;Noplay;0;NONE;411/0
SP;18;I-W-U (I Want U);beginner;3;0;NONE;Noplay;0;NONE;140/2
SP;18;I-W-U (I Want U);basic;7;0;NONE;Noplay;0;NONE;264/16
